type,cluster_id,silhouette_score,ami_score,purity,n_samples
global,all,0.23286916,0.3739463309045318,,
cluster,0,0.31765404,,0.9990777034816694,4337
cluster,1,0.24456821,,0.4810864855857357,6001
cluster,2,0.28122678,,0.9740512487836522,3083
cluster,3,0.32370734,,0.9749329970045719,6343
cluster,4,0.23336741,,0.31122853368560105,3785
cluster,5,0.1863324,,0.9980793854033291,3124
cluster,6,0.9965856,,1.0,50
cluster,7,0.3813222,,0.4055032585083273,1381
cluster,8,-0.22255655,,0.8773891092679409,2773
