type,cluster_id,silhouette_score,ami_score,purity,n_samples
cluster,311,0.8400553,,1.0,21
cluster,312,0.78133005,,1.0,29
cluster,313,0.6617626,,1.0,27
cluster,314,0.9597314,,1.0,26
cluster,315,0.8328329,,0.9523809523809523,21
cluster,316,0.6223056,,1.0,42
cluster,317,0.8993196,,1.0,11
cluster,318,0.7657808,,1.0,15
cluster,319,0.7597433,,1.0,26
cluster,320,0.9355987,,1.0,12
cluster,321,0.55966204,,1.0,29
cluster,322,0.671053,,1.0,22
cluster,323,0.76316625,,1.0,14
cluster,324,0.9065015,,1.0,30
cluster,325,0.80978084,,1.0,16
cluster,326,0.8814077,,1.0,44
cluster,327,0.92363906,,1.0,23
cluster,328,0.66223264,,0.9833333333333333,60
cluster,329,0.8004767,,1.0,32
cluster,330,0.7401253,,1.0,14
cluster,331,0.900999,,1.0,31
cluster,332,0.8214707,,1.0,12
cluster,333,0.9496028,,0.8823529411764706,17
cluster,334,0.9053095,,1.0,40
cluster,335,0.9661978,,1.0,29
cluster,336,0.3560146,,1.0,63
cluster,337,0.6330043,,1.0,27
cluster,338,0.5518422,,1.0,10
cluster,339,0.76949686,,1.0,67
cluster,340,0.77873766,,1.0,19
cluster,341,0.79636294,,1.0,19
cluster,342,0.88283575,,1.0,13
cluster,343,0.63947594,,1.0,41
cluster,344,0.90581286,,1.0,30
cluster,345,0.90196097,,1.0,41
cluster,346,0.7990778,,1.0,37
cluster,347,0.7822897,,1.0,18
cluster,348,0.82252836,,1.0,19
cluster,349,0.8419114,,1.0,12
cluster,350,0.7319664,,1.0,19
cluster,351,0.817435,,1.0,25
cluster,352,0.8905579,,1.0,16
cluster,353,0.6855652,,0.9642857142857143,28
cluster,354,0.81478584,,1.0,16
cluster,355,0.7774602,,1.0,21
cluster,356,0.48741466,,1.0,49
cluster,357,0.42996114,,1.0,28
cluster,358,0.7246541,,1.0,21
cluster,359,0.80017823,,1.0,20
cluster,360,0.70344037,,1.0,13
cluster,361,0.9372696,,1.0,19
cluster,362,0.8374411,,0.8947368421052632,19
cluster,363,0.7254332,,0.8695652173913043,23
cluster,364,0.8006049,,1.0,15
cluster,365,0.7677962,,1.0,38
cluster,366,0.76400924,,1.0,34
cluster,367,0.79702026,,1.0,42
cluster,368,0.79437643,,0.9560439560439561,91
cluster,369,0.825175,,1.0,19
cluster,370,0.78406024,,1.0,21
cluster,371,0.8908901,,1.0,15
cluster,372,0.74710554,,1.0,14
cluster,373,0.5352433,,1.0,29
cluster,374,0.9272786,,1.0,25
cluster,375,0.74259776,,1.0,12
cluster,376,0.5595584,,1.0,44
cluster,377,0.82339984,,1.0,27
cluster,378,0.94285184,,1.0,11
cluster,379,0.77568585,,1.0,19
cluster,380,0.7989344,,1.0,12
cluster,381,0.76046926,,0.9285714285714286,14
cluster,382,0.74145395,,1.0,27
cluster,383,0.428713,,0.9354838709677419,62
cluster,384,0.80450517,,1.0,57
cluster,385,0.6070766,,1.0,14
cluster,386,0.7289755,,1.0,11
cluster,387,0.8762152,,1.0,22
cluster,388,0.4844776,,0.9855072463768116,69
cluster,389,0.9423523,,1.0,19
cluster,390,0.88389236,,1.0,25
cluster,391,0.66529757,,0.9629629629629629,27
cluster,392,0.7762489,,0.696969696969697,33
cluster,393,0.7929328,,1.0,25
cluster,394,0.8448374,,0.9166666666666666,60
cluster,395,0.8750228,,1.0,12
cluster,396,0.64891994,,0.9846153846153847,65
cluster,397,0.8152832,,0.9285714285714286,14
cluster,398,0.9091114,,0.9423076923076923,52
cluster,399,0.7394916,,1.0,15
cluster,400,0.6082897,,1.0,29
cluster,401,0.77289265,,1.0,37
cluster,402,0.8978171,,1.0,42
cluster,403,0.83753586,,1.0,22
cluster,404,0.73367774,,1.0,21
cluster,405,0.51574063,,0.9803921568627451,51
cluster,406,0.763021,,1.0,25
cluster,407,0.8441278,,1.0,10
cluster,408,0.6269233,,0.9761904761904762,42
cluster,409,0.5779996,,0.8823529411764706,17
cluster,410,0.70350206,,1.0,19
cluster,411,0.69994485,,1.0,26
cluster,412,0.7119299,,1.0,34
cluster,413,0.87109554,,0.9761904761904762,42
cluster,414,0.60293067,,1.0,12
cluster,415,0.6539999,,1.0,52
cluster,416,0.77009356,,0.9210526315789473,38
cluster,417,0.9111596,,1.0,11
cluster,418,0.66825736,,0.5135135135135135,37
cluster,419,0.53516454,,0.9166666666666666,12
cluster,420,0.8050734,,0.9642857142857143,28
cluster,421,0.8903353,,1.0,27
cluster,422,0.57789475,,0.9722222222222222,36
cluster,423,0.7255226,,1.0,44
