Cluster,Class,Count,Percentage of class (%)
-1,1,158,0.85
-1,2,36,0.69
-1,3,361,9.5
-1,4,105,10.8
-1,5,4,0.57
-1,6,121,19.74
-1,7,36,6.56
-1,9,9,4.43
0,1,18382,99.15
0,2,5205,99.31
0,3,3441,90.5
0,4,866,89.09
0,5,696,99.43
0,6,477,77.81
0,7,513,93.44
0,8,257,100.0
0,9,194,95.57
1,4,1,0.1
1,6,15,2.45
