Cluster,Class,Count,Percentage of class (%)
-1,1,15,0.08
-1,2,33,0.63
-1,3,11,0.29
-1,4,36,3.7
-1,5,3,0.43
-1,6,9,1.47
-1,7,2,0.36
-1,8,1,0.39
-1,9,10,4.93
0,1,18524,99.91
0,2,5190,99.03
0,3,3791,99.71
0,4,936,96.3
0,5,697,99.57
0,6,604,98.53
0,7,547,99.64
0,8,256,99.61
0,9,193,95.07
1,1,1,0.01
1,2,18,0.34
