type,cluster_id,silhouette_score,ami_score,purity,n_samples
global,all,0.25116026,0.3115891203020163,,
cluster,0,-0.28171518,,0.433253873659118,1678
cluster,1,0.12413622,,0.510548523206751,237
cluster,2,0.049084097,,0.9295994451187792,5767
cluster,3,0.36232704,,0.3570785649993571,7777
cluster,4,0.0043335883,,0.9895515890291685,2297
cluster,5,0.39480412,,0.9947172156619019,3218
cluster,6,0.99659383,,1.0,50
cluster,7,0.464811,,0.7682403433476395,3728
cluster,8,0.3321484,,0.9191836734693878,6125
