type,cluster_id,silhouette_score,ami_score,purity,n_samples
cluster,164,0.2885907,,1.0,20
cluster,165,0.38360563,,1.0,37
cluster,166,0.2901857,,1.0,18
cluster,167,0.35242373,,1.0,16
cluster,168,0.30408055,,1.0,20
cluster,169,0.27595523,,1.0,44
cluster,170,0.28305882,,1.0,29
cluster,171,0.32747152,,1.0,12
cluster,172,0.2807147,,1.0,16
cluster,173,0.2807461,,1.0,36
cluster,174,0.2720736,,1.0,21
cluster,175,0.44802415,,1.0,22
cluster,176,0.5444274,,1.0,21
cluster,177,0.42470285,,1.0,30
cluster,178,0.17061943,,1.0,32
cluster,179,0.49013957,,1.0,28
cluster,180,0.30816567,,1.0,16
cluster,181,0.3246533,,1.0,12
cluster,182,0.36500055,,1.0,17
cluster,183,0.43663445,,1.0,12
cluster,184,0.40311685,,1.0,29
cluster,185,0.26793236,,0.9642857142857143,28
cluster,186,0.36132857,,1.0,33
cluster,187,0.24760725,,1.0,12
cluster,188,0.329598,,1.0,15
cluster,189,0.3782932,,1.0,53
cluster,190,0.2843713,,1.0,22
cluster,191,0.15832517,,1.0,41
cluster,192,0.29303083,,0.95,20
cluster,193,0.23840994,,1.0,44
cluster,194,0.29957336,,1.0,27
cluster,195,0.3333339,,1.0,21
cluster,196,0.24980979,,0.5454545454545454,22
cluster,197,0.15807958,,0.9893617021276596,94
cluster,198,0.3654431,,1.0,23
cluster,199,0.3480443,,1.0,10
cluster,200,0.35393578,,1.0,50
cluster,201,0.34146622,,1.0,11
cluster,202,0.27417874,,1.0,17
cluster,203,0.29095933,,1.0,13
cluster,204,0.2777275,,1.0,41
cluster,205,0.2781275,,1.0,21
cluster,206,0.26644957,,1.0,17
cluster,207,0.2896059,,1.0,32
cluster,208,0.100032896,,1.0,21
cluster,209,0.2138342,,1.0,33
cluster,210,0.29662952,,1.0,39
cluster,211,0.3248736,,1.0,20
cluster,212,0.23100981,,1.0,50
cluster,213,0.42505437,,1.0,10
cluster,214,0.2011606,,1.0,26
cluster,215,0.42437735,,1.0,11
cluster,216,0.336987,,1.0,17
cluster,217,0.42682612,,1.0,38
cluster,218,0.2548076,,1.0,18
cluster,219,0.3099491,,1.0,13
cluster,220,0.18223627,,1.0,24
cluster,221,0.34065583,,1.0,17
cluster,222,0.28019318,,1.0,33
cluster,223,0.30388075,,1.0,15
cluster,224,0.34754336,,1.0,38
cluster,225,0.33018366,,1.0,11
cluster,226,0.28768563,,1.0,17
cluster,227,0.34945986,,1.0,13
cluster,228,0.30635273,,1.0,11
cluster,229,0.33384758,,1.0,11
cluster,230,0.19349793,,1.0,46
cluster,231,0.24468933,,0.9333333333333333,30
cluster,232,0.2626624,,1.0,35
cluster,233,0.32193118,,1.0,47
cluster,234,0.28818214,,1.0,31
cluster,235,0.32101026,,1.0,18
cluster,236,0.31759915,,1.0,35
cluster,237,0.34339958,,1.0,11
cluster,238,0.33089125,,1.0,11
cluster,239,0.35226363,,0.9411764705882353,17
cluster,240,0.23900482,,0.9642857142857143,28
cluster,241,0.32823846,,1.0,12
cluster,242,0.15878549,,0.7478260869565218,115
cluster,243,0.35414398,,1.0,11
cluster,244,0.3489426,,1.0,10
cluster,245,0.39337143,,1.0,12
cluster,246,0.305431,,1.0,44
cluster,247,0.2514567,,1.0,16
cluster,248,0.38421082,,1.0,39
cluster,249,0.16745281,,1.0,21
cluster,250,0.31653425,,0.9230769230769231,13
cluster,251,0.31460372,,1.0,19
cluster,252,0.41598937,,1.0,38
cluster,253,0.37340927,,1.0,44
cluster,254,0.34185296,,1.0,15
cluster,255,0.36560574,,1.0,12
cluster,256,0.37051004,,1.0,20
cluster,257,0.36441687,,1.0,23
cluster,258,0.2773835,,1.0,43
cluster,259,0.29629907,,1.0,18
cluster,260,0.3129233,,1.0,15
cluster,261,0.32879597,,1.0,23
cluster,262,0.40747976,,1.0,13
cluster,263,0.21213968,,0.9473684210526315,19
cluster,264,0.35892954,,1.0,17
cluster,265,0.13925187,,1.0,48
cluster,266,0.24259512,,1.0,24
cluster,267,0.32191643,,1.0,20
cluster,268,0.0068192794,,0.5,50
cluster,269,0.32449338,,1.0,22
cluster,270,0.1359567,,0.6774193548387096,31
cluster,271,0.33907306,,1.0,18
cluster,272,0.32974935,,1.0,17
cluster,273,0.28146026,,1.0,13
cluster,274,0.2749628,,1.0,40
cluster,275,0.2983884,,1.0,22
cluster,276,0.31463847,,1.0,17
cluster,277,0.48686853,,1.0,12
cluster,278,0.30457583,,1.0,14
cluster,279,0.123773195,,1.0,19
cluster,280,0.33451495,,1.0,45
cluster,281,0.40246883,,1.0,21
cluster,282,0.300639,,0.926829268292683,41
cluster,283,0.23557605,,0.6521739130434783,46
cluster,284,0.3828665,,1.0,13
cluster,285,0.3021283,,1.0,11
cluster,286,0.1840992,,1.0,20
cluster,287,0.4119011,,1.0,24
cluster,288,0.22375053,,1.0,41
cluster,289,0.34458804,,1.0,14
cluster,290,0.29165995,,1.0,10
cluster,291,0.223909,,1.0,41
cluster,292,0.32158872,,1.0,27
cluster,293,0.36636937,,1.0,23
cluster,294,0.29063043,,1.0,15
cluster,295,0.2697757,,1.0,13
cluster,296,0.27271262,,1.0,17
cluster,297,0.16602366,,1.0,30
cluster,298,0.3239742,,1.0,24
cluster,299,0.41023216,,1.0,11
cluster,300,0.33535245,,1.0,35
cluster,301,0.30588415,,1.0,13
cluster,302,0.28985515,,1.0,11
cluster,303,0.3521017,,0.9473684210526315,19
cluster,304,0.20607515,,1.0,29
cluster,305,0.32228953,,1.0,31
cluster,306,0.30443847,,1.0,15
cluster,307,0.297938,,1.0,45
cluster,308,0.31541365,,1.0,15
cluster,309,0.22003296,,1.0,20
cluster,310,0.27969024,,1.0,15
cluster,311,0.26677898,,1.0,25
cluster,312,0.32495254,,1.0,20
cluster,313,0.3397757,,1.0,19
cluster,314,0.2809548,,1.0,26
cluster,315,0.35843864,,1.0,15
cluster,316,0.29326805,,1.0,12
cluster,317,0.2980008,,1.0,36
cluster,318,0.31928065,,1.0,46
cluster,319,0.31545168,,1.0,17
cluster,320,0.16313651,,1.0,34
cluster,321,0.31493932,,1.0,20
cluster,322,0.33956403,,1.0,37
cluster,323,0.33377764,,1.0,14
cluster,324,0.31074315,,1.0,27
cluster,325,0.33706847,,1.0,12
cluster,326,0.30207255,,1.0,14
cluster,327,0.40603507,,1.0,22
cluster,328,0.32100606,,1.0,11
cluster,329,0.2708633,,1.0,24
cluster,330,0.32798535,,1.0,17
cluster,331,0.39442658,,1.0,19
cluster,332,0.120831504,,1.0,41
cluster,333,0.30780658,,1.0,12
cluster,334,0.32386434,,1.0,13
cluster,335,0.19982675,,1.0,39
cluster,336,0.33073717,,1.0,15
cluster,337,0.3046785,,1.0,40
cluster,338,0.13470663,,0.9857142857142858,70
cluster,339,0.36017406,,1.0,15
cluster,340,0.33289284,,1.0,16
cluster,341,0.27038237,,1.0,12
cluster,342,0.11026241,,1.0,28
cluster,343,0.32688126,,1.0,26
cluster,344,0.29799482,,1.0,13
cluster,345,0.2751471,,1.0,13
cluster,346,0.22427398,,1.0,42
cluster,347,0.36528617,,1.0,16
cluster,348,0.19824974,,1.0,56
cluster,349,0.26867408,,1.0,20
cluster,350,0.2391521,,1.0,44
cluster,351,0.33050928,,1.0,24
cluster,352,0.2974122,,1.0,30
cluster,353,0.24198647,,1.0,40
cluster,354,0.34931123,,1.0,44
cluster,355,0.36366618,,1.0,10
cluster,356,0.33320484,,1.0,12
cluster,357,0.28821653,,1.0,37
cluster,358,0.3051603,,1.0,12
cluster,359,0.2735753,,1.0,92
cluster,360,0.22298574,,1.0,10
cluster,361,0.1990084,,1.0,10
cluster,362,0.27369836,,1.0,21
cluster,363,0.3318402,,1.0,12
cluster,364,0.30995783,,1.0,31
cluster,365,0.29684785,,1.0,23
cluster,366,0.34756535,,1.0,13
cluster,367,0.25803652,,1.0,18
cluster,368,0.20487861,,1.0,45
cluster,369,0.42096332,,1.0,23
cluster,370,0.26629126,,1.0,11
cluster,371,0.30606762,,1.0,35
cluster,372,0.34243178,,1.0,14
cluster,373,0.33102778,,1.0,48
cluster,374,0.34025386,,1.0,11
cluster,375,0.17779957,,1.0,21
cluster,376,0.202102,,1.0,47
cluster,377,0.2877316,,1.0,10
cluster,378,0.11022656,,1.0,104
cluster,379,0.3288966,,1.0,22
