type,cluster_id,silhouette_score,ami_score,purity,n_samples
cluster,162,0.89851713,,1.0,21
cluster,163,0.97889966,,1.0,49
cluster,164,0.8294585,,1.0,27
cluster,165,0.7408649,,1.0,30
cluster,166,0.81709486,,1.0,22
cluster,167,0.9816738,,1.0,15
cluster,168,0.9922674,,1.0,26
cluster,169,0.9820514,,1.0,51
cluster,170,0.9337115,,1.0,17
cluster,171,0.9692928,,0.9583333333333334,24
cluster,172,0.7826016,,1.0,27
cluster,173,0.9902663,,1.0,40
cluster,174,0.858333,,1.0,20
cluster,175,0.9936408,,1.0,30
cluster,176,0.88633317,,1.0,19
cluster,177,0.91199905,,1.0,19
cluster,178,0.90020114,,1.0,48
cluster,179,0.98548603,,1.0,30
cluster,180,0.98420215,,1.0,52
cluster,181,0.9405715,,1.0,29
cluster,182,0.9648044,,1.0,29
cluster,183,0.95303595,,0.5,32
cluster,184,0.85475194,,1.0,52
cluster,185,0.95517623,,0.9642857142857143,28
cluster,186,0.83966374,,0.9791666666666666,48
cluster,187,0.6904437,,1.0,28
cluster,188,0.894606,,1.0,21
cluster,189,0.84503084,,1.0,28
cluster,190,0.9503681,,1.0,11
cluster,191,0.9697658,,1.0,27
cluster,192,0.97678095,,1.0,26
cluster,193,0.76907784,,1.0,28
cluster,194,0.8565154,,1.0,25
cluster,195,0.7837865,,1.0,21
cluster,196,0.7550433,,1.0,24
cluster,197,0.8916154,,1.0,25
cluster,198,0.5767593,,1.0,20
cluster,199,0.8854023,,1.0,29
cluster,200,0.8959679,,0.9285714285714286,14
cluster,201,0.97366375,,0.9166666666666666,36
cluster,202,0.92588395,,0.975609756097561,41
cluster,203,0.95454407,,1.0,24
cluster,204,0.67113036,,0.9565217391304348,23
cluster,205,0.93090934,,1.0,11
cluster,206,0.9119083,,1.0,38
cluster,207,0.7806168,,1.0,47
cluster,208,0.86732006,,1.0,32
cluster,209,0.8434012,,1.0,31
cluster,210,0.65960014,,1.0,65
cluster,211,0.9902959,,1.0,17
cluster,212,0.90849364,,1.0,15
cluster,213,0.83389544,,1.0,36
cluster,214,0.9497861,,1.0,29
cluster,215,0.9733327,,1.0,23
cluster,216,0.83171695,,0.9130434782608695,23
cluster,217,0.86822253,,1.0,57
cluster,218,0.8102368,,1.0,14
cluster,219,0.7918265,,1.0,30
cluster,220,0.77860564,,0.975,80
cluster,221,0.69750166,,1.0,21
cluster,222,0.98651576,,1.0,24
cluster,223,0.9224632,,1.0,21
cluster,224,0.88178974,,0.9615384615384616,26
cluster,225,0.8255659,,1.0,15
cluster,226,0.857714,,1.0,16
cluster,227,0.846006,,1.0,28
cluster,228,0.5949851,,1.0,37
cluster,229,0.858907,,1.0,16
cluster,230,0.737404,,1.0,132
cluster,231,0.83936715,,1.0,13
cluster,232,0.9215057,,1.0,48
cluster,233,0.91092765,,1.0,31
cluster,234,0.7301784,,1.0,54
cluster,235,0.78952426,,1.0,15
cluster,236,0.82341385,,1.0,41
cluster,237,0.9896635,,1.0,11
cluster,238,0.7333689,,1.0,10
cluster,239,0.86593604,,1.0,22
cluster,240,0.85367334,,1.0,25
cluster,241,0.63798213,,1.0,52
cluster,242,0.830392,,0.9743589743589743,39
cluster,243,0.70412886,,0.9666666666666667,30
cluster,244,0.5811076,,0.9772727272727273,44
cluster,245,0.73129696,,1.0,21
cluster,246,0.8281421,,1.0,17
cluster,247,0.9475402,,1.0,22
cluster,248,0.7083588,,1.0,20
cluster,249,0.7271377,,1.0,15
cluster,250,0.85625917,,1.0,20
cluster,251,0.74499357,,1.0,45
cluster,252,0.71310586,,1.0,24
cluster,253,0.5652194,,1.0,35
cluster,254,0.79459286,,1.0,24
cluster,255,0.9166366,,0.9642857142857143,28
cluster,256,0.9088986,,0.9736842105263158,38
cluster,257,0.78991103,,1.0,27
cluster,258,0.66156995,,1.0,76
cluster,259,0.79314876,,1.0,11
cluster,260,0.8652499,,1.0,52
cluster,261,0.7339132,,1.0,41
cluster,262,0.6419452,,1.0,23
cluster,263,0.94620484,,1.0,26
cluster,264,0.98770297,,1.0,14
cluster,265,0.725856,,1.0,18
cluster,266,0.76335996,,1.0,25
cluster,267,0.9242111,,1.0,22
cluster,268,0.7795779,,1.0,35
cluster,269,0.70219743,,1.0,37
cluster,270,0.7042996,,1.0,21
cluster,271,0.7444148,,1.0,41
cluster,272,0.77322453,,1.0,23
cluster,273,0.6669676,,1.0,17
cluster,274,0.8757586,,1.0,37
cluster,275,0.6456672,,1.0,24
cluster,276,0.87465256,,1.0,12
cluster,277,0.9371256,,0.9090909090909091,22
cluster,278,0.7977534,,1.0,21
cluster,279,0.7649461,,1.0,16
cluster,280,0.69215924,,1.0,16
cluster,281,0.67146015,,1.0,15
cluster,282,0.8206432,,1.0,25
cluster,283,0.9350799,,1.0,20
cluster,284,0.9562067,,1.0,23
cluster,285,0.67246443,,1.0,52
cluster,286,0.65544796,,1.0,36
cluster,287,0.9391843,,0.9722222222222222,36
cluster,288,0.7094842,,1.0,21
cluster,289,0.9532714,,0.8529411764705882,34
cluster,290,0.74613863,,1.0,15
cluster,291,0.7278076,,1.0,29
cluster,292,0.8368252,,1.0,11
cluster,293,0.9158309,,1.0,13
cluster,294,0.18911827,,1.0,150
cluster,295,0.9210901,,1.0,12
cluster,296,0.8088207,,0.6666666666666666,21
cluster,297,0.85052234,,0.6,15
cluster,298,0.83614445,,0.875,40
cluster,299,0.7627915,,1.0,33
cluster,300,0.6963474,,1.0,30
cluster,301,0.95853055,,1.0,27
cluster,302,0.95671046,,1.0,25
cluster,303,0.7213144,,1.0,11
cluster,304,0.89799196,,1.0,45
cluster,305,0.959304,,1.0,20
cluster,306,0.9259638,,0.9444444444444444,36
cluster,307,0.93954873,,0.9666666666666667,30
cluster,308,0.5516803,,1.0,53
cluster,309,0.7698022,,1.0,15
cluster,310,0.9031101,,1.0,36
cluster,311,0.8929346,,0.9795918367346939,49
cluster,312,0.99060863,,1.0,14
cluster,313,0.6903191,,0.9636363636363636,55
cluster,314,0.76539505,,1.0,68
cluster,315,0.82708174,,1.0,23
cluster,316,0.9492657,,0.9166666666666666,12
cluster,317,0.8105095,,1.0,20
cluster,318,0.8563335,,1.0,12
cluster,319,0.7266248,,0.9814814814814815,54
cluster,320,0.7667635,,1.0,14
cluster,321,0.73834085,,0.95,20
cluster,322,0.76565844,,1.0,20
cluster,323,0.9563465,,1.0,28
cluster,324,0.501698,,1.0,38
cluster,325,0.7598439,,1.0,22
cluster,326,0.66107607,,1.0,34
cluster,327,0.87009436,,1.0,18
cluster,328,0.5480562,,1.0,28
cluster,329,0.61063516,,1.0,16
cluster,330,0.83548224,,1.0,34
cluster,331,0.94284564,,1.0,12
cluster,332,0.7589398,,0.975609756097561,41
cluster,333,0.44103518,,1.0,74
cluster,334,0.8713183,,0.9090909090909091,11
cluster,335,0.89536047,,1.0,14
cluster,336,0.75329846,,1.0,23
cluster,337,0.8215382,,1.0,13
cluster,338,0.6807307,,1.0,33
cluster,339,0.87000865,,1.0,50
cluster,340,0.7349975,,1.0,34
cluster,341,0.8029856,,1.0,11
cluster,342,0.90793824,,1.0,27
cluster,343,0.9072635,,0.88,25
cluster,344,0.99002653,,1.0,11
cluster,345,0.88089365,,0.9841269841269841,63
cluster,346,0.84317994,,0.9743589743589743,39
cluster,347,0.89390105,,0.8947368421052632,19
cluster,348,0.8316575,,1.0,29
cluster,349,0.6424779,,1.0,17
cluster,350,0.79748917,,1.0,22
cluster,351,0.7445605,,1.0,50
cluster,352,0.94665843,,1.0,42
cluster,353,0.956908,,1.0,38
cluster,354,0.8220638,,1.0,51
cluster,355,0.7582697,,1.0,27
cluster,356,0.88567054,,1.0,35
cluster,357,0.85765105,,1.0,19
cluster,358,0.7901357,,1.0,40
cluster,359,0.77463067,,1.0,25
cluster,360,0.7749358,,1.0,20
cluster,361,0.8272475,,1.0,20
cluster,362,0.7288082,,1.0,22
cluster,363,0.7734077,,1.0,21
cluster,364,0.8325289,,1.0,22
cluster,365,0.8105946,,1.0,11
cluster,366,0.8080881,,1.0,22
cluster,367,0.75042,,1.0,42
cluster,368,0.9031928,,1.0,18
cluster,369,0.7290036,,1.0,112
cluster,370,0.7265997,,1.0,61
cluster,371,0.78524005,,1.0,27
cluster,372,0.8318671,,1.0,16
cluster,373,0.79001236,,1.0,24
cluster,374,0.9302435,,1.0,13
cluster,375,0.7962027,,1.0,15
cluster,376,0.7380124,,1.0,35
cluster,377,0.9404696,,1.0,18
cluster,378,0.7713489,,1.0,29
cluster,379,0.86421496,,1.0,18
cluster,380,0.6791517,,1.0,60
cluster,381,0.94210935,,1.0,12
cluster,382,0.8533193,,1.0,20
cluster,383,0.92461765,,0.96875,32
cluster,384,0.8596512,,0.9615384615384616,26
cluster,385,0.9089912,,0.9666666666666667,30
cluster,386,0.84180576,,1.0,13
cluster,387,0.9127781,,1.0,37
cluster,388,0.49333057,,1.0,46
cluster,389,0.5683777,,1.0,41
cluster,390,0.80827695,,0.9230769230769231,39
cluster,391,0.66536593,,0.9333333333333333,15
cluster,392,0.8339486,,1.0,17
cluster,393,0.810389,,0.6052631578947368,38
cluster,394,0.7266262,,0.9,20
cluster,395,0.80078036,,0.9166666666666666,12
