type,cluster_id,silhouette_score,ami_score,purity,n_samples
global,all,0.29515838623046875,0.4106941408271062,,
cluster,0,0.38052916526794434,,0.9956060997673818,3869
cluster,1,0.17260576784610748,,0.45683714182081975,5514
cluster,2,0.32347777485847473,,0.9643690679943986,6427
cluster,3,0.7767043113708496,,0.9917855598789451,2313
cluster,4,0.4667114317417145,,0.9852649475772174,3529
cluster,5,0.0660870224237442,,0.9819626368907022,4657
cluster,6,0.9982548356056213,,1.0,52
cluster,7,0.9718165397644043,,1.0,76
cluster,8,0.16520771384239197,,0.3022522522522523,4440
