type,cluster_id,silhouette_score,ami_score,purity,n_samples
cluster,162,0.92285573,,0.9393939393939394,33
cluster,163,0.8546455,,1.0,11
cluster,164,0.83976156,,1.0,23
cluster,165,0.8253428,,1.0,26
cluster,166,0.9674599,,1.0,30
cluster,167,0.92152166,,1.0,35
cluster,168,0.98901135,,1.0,24
cluster,169,0.8493206,,1.0,23
cluster,170,0.9703174,,1.0,28
cluster,171,0.9428102,,0.9285714285714286,70
cluster,172,0.80408305,,0.96875,32
cluster,173,0.911726,,1.0,40
cluster,174,0.9174201,,1.0,31
cluster,175,0.87678105,,1.0,49
cluster,176,0.97133815,,1.0,26
cluster,177,0.7635315,,1.0,24
cluster,178,0.9632712,,1.0,51
cluster,179,0.8638038,,1.0,54
cluster,180,0.9129814,,0.96,25
cluster,181,0.6797748,,1.0,146
cluster,182,0.7418525,,1.0,13
cluster,183,0.9288837,,1.0,20
cluster,184,0.97099,,1.0,19
cluster,185,0.86565965,,0.9814814814814815,54
cluster,186,0.97732913,,1.0,30
cluster,187,0.87792295,,1.0,23
cluster,188,0.9088184,,1.0,44
cluster,189,0.5523294,,0.9302325581395349,43
cluster,190,0.726601,,1.0,14
cluster,191,0.7538848,,1.0,23
cluster,192,0.38834697,,0.9793388429752066,242
cluster,193,0.8403193,,1.0,50
cluster,194,0.8945217,,1.0,19
cluster,195,0.94169277,,1.0,19
cluster,196,0.86310124,,1.0,43
cluster,197,0.92337906,,0.9615384615384616,26
cluster,198,0.9457022,,0.5,32
cluster,199,0.703908,,1.0,24
cluster,200,0.7968608,,1.0,30
cluster,201,0.8005755,,1.0,24
cluster,202,0.61820555,,1.0,37
cluster,203,0.90430486,,1.0,26
cluster,204,0.73683214,,1.0,17
cluster,205,0.817015,,1.0,18
cluster,206,0.61429197,,1.0,34
cluster,207,0.79076225,,1.0,14
cluster,208,0.7509987,,1.0,22
cluster,209,0.7625207,,1.0,14
cluster,210,0.8351961,,1.0,53
cluster,211,0.96994746,,0.9629629629629629,27
cluster,212,0.7669045,,0.9807692307692307,52
cluster,213,0.9046926,,1.0,30
cluster,214,0.9057813,,1.0,12
cluster,215,0.7806879,,1.0,40
cluster,216,0.8589653,,1.0,13
cluster,217,0.7791283,,1.0,39
cluster,218,0.6722487,,1.0,26
cluster,219,0.9581964,,1.0,29
cluster,220,0.72465724,,1.0,34
cluster,221,0.6765737,,1.0,49
cluster,222,0.74971044,,1.0,26
cluster,223,0.87920433,,0.9833333333333333,60
cluster,224,0.91962844,,1.0,28
cluster,225,0.6894132,,1.0,19
cluster,226,0.73304254,,1.0,27
cluster,227,0.85574824,,0.9090909090909091,22
cluster,228,0.89645344,,1.0,11
cluster,229,0.7966102,,1.0,33
cluster,230,0.86105406,,1.0,37
cluster,231,0.78690386,,1.0,31
cluster,232,0.6382053,,1.0,25
cluster,233,0.89974535,,1.0,16
cluster,234,0.83650005,,1.0,16
cluster,235,0.8284699,,1.0,28
cluster,236,0.916932,,1.0,32
cluster,237,0.8905266,,1.0,23
cluster,238,0.77259994,,1.0,27
cluster,239,0.7762786,,1.0,27
cluster,240,0.9231619,,1.0,29
cluster,241,0.88302666,,1.0,22
cluster,242,0.959925,,1.0,12
cluster,243,0.9700559,,1.0,21
cluster,244,0.7427383,,1.0,14
cluster,245,0.9188313,,1.0,27
cluster,246,0.6514806,,1.0,23
cluster,247,0.77656645,,1.0,17
cluster,248,0.74419993,,1.0,24
cluster,249,0.88465583,,1.0,42
cluster,250,0.75633574,,1.0,24
cluster,251,0.97628295,,1.0,15
cluster,252,0.6774707,,1.0,34
cluster,253,0.77836317,,0.967741935483871,31
cluster,254,0.8389276,,0.9565217391304348,23
cluster,255,0.6077572,,1.0,21
cluster,256,0.7350095,,1.0,43
cluster,257,0.8538943,,1.0,49
cluster,258,0.66109043,,1.0,27
cluster,259,0.6690377,,1.0,58
cluster,260,0.7727739,,1.0,24
cluster,261,0.8623201,,1.0,35
cluster,262,0.71537685,,0.974025974025974,77
cluster,263,0.85444444,,1.0,12
cluster,264,0.79281586,,1.0,35
cluster,265,0.59543467,,1.0,52
cluster,266,0.9708944,,1.0,11
cluster,267,0.50132036,,1.0,70
cluster,268,0.82347405,,1.0,23
cluster,269,0.8142676,,1.0,45
cluster,270,0.6913179,,1.0,23
cluster,271,0.8096222,,1.0,12
cluster,272,0.97690076,,0.9166666666666666,12
cluster,273,0.96045256,,1.0,23
cluster,274,0.69581765,,1.0,77
cluster,275,0.4318535,,1.0,19
cluster,276,0.7763175,,1.0,27
cluster,277,0.8864236,,1.0,48
cluster,278,0.80200005,,1.0,22
cluster,279,0.83931005,,1.0,15
cluster,280,0.7522186,,1.0,28
cluster,281,0.66102976,,0.7560975609756098,41
cluster,282,0.87970656,,1.0,11
cluster,283,0.95850617,,1.0,17
cluster,284,0.62148464,,1.0,24
cluster,285,0.71799225,,1.0,31
cluster,286,0.8354149,,1.0,54
cluster,287,0.96734416,,0.9722222222222222,36
cluster,288,0.85678583,,1.0,26
cluster,289,0.96595687,,1.0,25
cluster,290,0.77978843,,1.0,27
cluster,291,0.9907013,,1.0,14
cluster,292,0.6732774,,0.9402985074626866,67
cluster,293,0.6428297,,0.9444444444444444,18
cluster,294,0.69382966,,1.0,14
cluster,295,0.93167543,,1.0,49
cluster,296,0.8996767,,1.0,17
cluster,297,0.72181547,,1.0,22
cluster,298,0.8278567,,1.0,13
cluster,299,0.72547996,,0.9818181818181818,55
cluster,300,0.8468222,,1.0,51
cluster,301,0.7355353,,1.0,21
cluster,302,0.7911068,,1.0,23
cluster,303,0.6050094,,0.9423076923076923,52
cluster,304,0.59784764,,1.0,13
cluster,305,0.79525274,,1.0,54
cluster,306,0.70915675,,1.0,17
cluster,307,0.82313675,,1.0,36
cluster,308,0.87164927,,1.0,36
cluster,309,0.98132044,,1.0,24
cluster,310,0.54419595,,1.0,34
cluster,311,0.7141615,,1.0,30
cluster,312,0.8495569,,1.0,13
cluster,313,0.8761017,,0.9,20
cluster,314,0.77292395,,1.0,27
cluster,315,0.60232383,,1.0,33
cluster,316,0.75147223,,1.0,23
