type,cluster_id,silhouette_score,ami_score,purity,n_samples
global,all,0.3106866478919983,0.38945998713002045,,
cluster,0,-0.2802034020423889,,0.8177278401997503,2403
cluster,1,0.0950932577252388,,0.4223046030274946,6474
cluster,2,0.33308494091033936,,0.9698541329011345,6170
cluster,3,0.532730221748352,,0.9840942562592047,3395
cluster,4,0.3012866973876953,,0.9926900584795322,4104
cluster,5,0.7910447716712952,,0.991779497098646,2068
cluster,6,0.4540475904941559,,0.9993201903467029,2942
cluster,7,0.4439600706100464,,0.22156862745098038,3060
cluster,8,0.8441637754440308,,0.9885057471264368,261
